CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0AL07060|DAVIS, ARTUR G|DEM|2006|AL|H|I|C00347872|33.52148017567568|-86.87121170270271|35201|BIRMINGHAM|AL
H0AR02073|MARTIN, ROD D|REP|2000|AR|H|C|C00351312|34.757797833333335|-92.34247691666667|72207|LITTLE ROCK|AR
H0AR04038|ROSS, MICHAEL A|DEM|2006|AR|H|I|C00345710|33.806886|-93.36595|71857|Prescott|AR
H0AR04046|HARRIS, BRUCE C|DEM|2000|AR|H|C|C00346874|34.20609675|-92.01493975|71603|PINE BLUFF|AR
H0AS00018|FALEOMAVAEGA, ENI|DEM|2006|AS|H|I|C00231092|38.89531540217391|-77.01958254710144|20026|Washington|DC
H0AZ01184|FLAKE, JEFF MR.|REP|2006|AZ|H|I|C00347260|33.38321239999999|-111.85587515|85205|Mesa|AZ
H0AZ01218|LIDDY, THOMAS PURCELL|REP|2000|AZ|H|C|C00349381|33.281833875000004|-111.904332375|85226|CHANDLER|AZ
H0AZ03248|SCHARER, GENE PAUL|DEM|2006|AZ|H|C|C00419366|33.49021461538462|-112.19915230769229|85302|GLENDALE|AZ
H0AZ05037|RYAN, MARY JUDGE|DEM|2002|AZ|H|C|C00343723|32.15193782692308|-111.18440194230767|85710|TUCSON|AZ
H0CA01106|WIESNER, LAWRENCE R|REP|2004|CA|H|C|C00368100|38.44940955555556|-122.73874188888888|95404|SANTA ROSA|CA
H0CA01130|ELIZONDO, PAMELA|GRE|2006|CA|H|C||39.745588|-123.5223|95454|LAYTONVILLE|CA
H0CA11022|LANTOS, TOM|DEM|2006|CA|H|I|C00112250|37.4401595|-122.3006875|94070|San Carlos|CA
H0CA14042|DOOLITTLE, JOHN|REP|2006|CA|H|I|C00242768|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0CA15148|HONDA, MIKE|DEM|2006|CA|H|I|C00351379|37.24389375806454|-121.78056964516126|95113|San Jose|CA
H0CA23043|KALEMKARIAN, TIMOTHY CHARLES|REP|2006|CA|H|C|C00424119|33.987485666666664|-118.763014|91359|WESTLAKE VILLAGE|CA
H0CA23050|CASE, MICHAEL W|DEM|2000|CA|H|C|C00348466|34.401466|-119.30082|93022|OAK VIEW|CA
H0CA24082|DOYLE, JERRY|REP|2000|CA|H|C|C00351833|33.9600535|-118.481651|91302|CALABASAS|CA
H0CA27085|SCHIFF, ADAM|DEM|2006|CA|H|I|C00343871|33.94396584158416|-118.29928288118809|90017|Los Angeles|CA
H0CA31087|SOLIS, HILDA|DEM|2006|CA|H|I|C00346296|33.930122250000004|-118.16264349999999|91731|El Monte|CA
H0CA32085|EVANS, MERVIN LEON|DEM|2006|CA|H|C|C00390385|33.94396584158416|-118.29928288118809|90071|LOS ANGELES|CA
H0CA32093|HENTSCHEL, NOEL IRWIN|REP|2001|CA|H|C|C00365049|33.94396584158416|-118.29928288118809|90077|LOS ANGELES|CA
H0CA35096|MCGILL, CARL LEE|DEM|2006|CA|H|C|C00345389|33.94396584158416|-118.29928288118809|90009|LOS ANGELES|CA
H0CA37118|VAN, VERNON|REP|2004|CA|H|C|C00399899|33.79097913793104|-118.20857620689657|90803|LONG BEACH|CA
H0CA38066|SCHIPSKE, GERRIE|DEM|2002|CA|H|C|C00348136|33.79097913793104|-118.20857620689657|90815|LONG BEACH|CA
H0CA41110|FAVILA, RODOLFO GOMEZ|DEM|2000|CA|H|C|C00351163|34.3701802|-116.96610639999999|91762|ONTARIO|CA
H0CA43066|COLLEN, MARTIN|REP|2002|CA|H|C|C00351122|33.84355464705882|-116.68860723529411|92507|Riverside|CA
H0CA44080|GORDON, JON|DEM|2000|CA|H|C|C00345165|33.788903749999996|-116.4134535|92263|PALM SPRINGS|CA
H0CA44122|BARKER, JOHN CHARLES|REP|2004|CA|H|C|C00396457|33.647287|-115.65742900000001|92270|RANCHO MIRAGE|CA
H0CA45012|CUNNINGHAM, RANDY DUKE|REP|2006|CA|H|I|C00242446|33.07519825|-117.00485549999999|92079|SAN MARCOS|CA
H0CA45038|CRISELL, TED|DEM|2000|CA|H|C|C00349175|33.677587499999994|-117.92697400000002|92647|HUNTINGTON BEACH|CA
H0CA47034|GRAHAM, JOHN L|DEM|2005|CA|H|O|C00404889|33.675686642857144|-117.78497864285714|92617|IRVINE|CA
H0CA48024|ISSA, DARRELL EDWARD|REP|2006|CA|H|I|C00350520|33.136608|-117.10179866666665|92085|VISTA|CA
H0CA48032|MORROW, BILL|REP|2006|CA|H|O|C00383885|32.89516425|-116.9308555|92008|LA MESA|CA
H0CA48065|UDALL, DON ALLEN|REP|2005|CA|H|O|C00414854|33.618939166666664|-117.87561050000001|92660|NEWPORT BEACH|CA
H0CA49030|SANDERS, WADE ROWLAND|DEM|2004|CA|H|C|C00344101|32.89411814814816|-116.99533772839506|92104|SAN DIEGO|CA
H0CA49055|DAVIS, SUSAN A|DEM|2006|CA|H|I|C00344671|32.89411814814816|-116.99533772839506|92116|SAN DIEGO|CA
H0CO02126|HUME, SANDY|REP|2002|CO|H|C|C00358341|40.062142875|-105.33811643749999|80305|BOULDER|CO
H0CT01027|RAPOPORT, MILES S|DEM|1998|CT|H|C|C00330357|41.75275|-72.7546|06107|WEST HARTFORD|CT
H0CT02017|GEJDENSON, SAM|DEM|2002|CT|H|C|C00111633|41.543559|-72.17684|06334|BOZRAH|CT
H0CT02124|SIMMONS, ROB|REP|2006|CT|H|I|C00343921|41.351307|-71.91317|06378|Stonington|CT
H0CT03072|DELAURO, ROSA|DEM|2006|CT|H|I|C00238865|41.348277384615386|-72.92185780769232|06511|New Haven|CT
H0CT04104|SANCHEZ, STEPHANIE HUNTER|DEM|2002|CT|H|C|C00359372|41.18111821052631|-73.45532831578949|06905|STAMFORD|CT
H0CT05085|FRANKS, GARY A|REP|1996|CT|H|C|C00303313|41.4373680625|-72.967961875|06723|WATERBURY|CT
H0DC00058|NORTON, ELEANOR HOLMES|DEM|2006|DC|H|I|C00244335|38.89531540217391|-77.01958254710144|20003|Washington|DC
H0FL04033|PUESCHEL, DEBORAH KATZ|REP|2004|FL|H|C|C00346767|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL04066|CRENSHAW, ANDER M HON|REP|2006|FL|H|I|C00352849|30.30522279245282|-81.65284611320754|32210|JACKSONVILLE|FL
H0FL05089|KING, JAMES HENRY|REP|2000|FL|H|C|C00350587|29.178171|-83.02243|32625|CEDAR KEY|FL
H0FL08042|KELLER, RICHARD A|REP|2006|FL|H|I|C00345090|28.520516629032265|-81.28818522580643|32802|ORLANDO|FL
H0FL08067|HERING, ROBERT (BOB) NELSON JR|REP|2000|FL|H|C|C00347047|28.520516629032265|-81.28818522580643|32835|ORLANDO|FL
H0FL12010|SHAW, E CLAY JR|REP|2006|FL|H|I|C00117119|26.13405180434782|-80.27614473913044|33303|Fort Lauderdale|FL
H0FL12051|PUTNAM, ADAM H|REP|2006|FL|H|I|C00364117|27.9252085|-81.8890265|33831|Bartow|FL
H0FL18025|ROS-LEHTINEN, ILEANA|REP|2006|FL|H|I|C00280537|25.69783154166667|-80.34412848958333|33152|Miami|FL
H0FL23025|LAURIE, CHARLES LOUIS III|REP|2002|FL|H|C|C00381269|26.13405180434782|-80.27614473913044|33309|FORT LAUDERDALE|FL
H0GA01029|GRIGGS, JOYCE MARIE|DEM|2000|GA|H|C|C00359901|32.00549926086958|-81.08729143478263|31408|SAVANNAH|GA
H0GA01037|SMART, DON|DEM|2002|GA|H|C|C00358036|32.00549926086958|-81.08729143478263|31412|SAVANNAH|GA
H0GA04023|LINDER, JOHN|REP|2006|GA|H|I|C00255976|33.98126285714285|-84.0996522857143|30096|DULUTH|GA
H0GA07059|BEVERLY, ALFRED WILEY|REP|2004|GA|H|C|C00399741|33.94348485714285|-84.53430707142857|30062|MARIETTA|GA
H0GA08032|MARSHALL, JAMES C|DEM|2006|GA|H|I|C00347716|32.81715886956521|-83.67255700000001|31201|Macon|GA
H0HI01058|MATSUNAGA, MATTHEW|DEM|2006|HI|H|O|C00426221|23.99200566666667|-165.5305597777778|96813|HONOLULU|HI
H0HI01116|GABBARD, MIKE|REP|2004|HI|H|C|C00398560|21.3949|-157.74529|96734|KAILUA|HI
H0HI02072|DONOVAN, JAMES M|REP|2000|HI|H|C|C00354522|20.040191|-155.69999|96743|KAMUELA|HI
H0HI02080|FRANCIS, RUSSELL ROSS|REP|2000|HI|H|C|C00356980|21.3949|-157.74529|96734|KAILUA|HI
H0IA01059|SIMPSON, BOB|DEM|2000|IA|H|C|C00358069|41.6400535|-91.5654025|52240|IOWA CITY|IA
H0IA02040|NUSSLE, JIM|REP|2006|IA|H|I|C00238378|42.484297|-91.45231|52057|Manchester|IA
H0IA04087|MCCOY, MATT|DEM|2002|IA|H|C|C00366245|41.65428011864408|-93.58401089830507|50320|DES MOINES|IA
H0ID01139|OTTER, C.L. BUTCH|REP|2006|ID|H|I|C00345967|43.697658|-116.49155|83669|STAR|ID
H0IL01111|WARDINGLEY, RAYMOND G|REP|2006|IL|H|C||41.85168971764706|-87.67981902352942|60643|CHICAGO|IL
H0IL03042|MAYERS, R BENEDICT|REP|2006|IL|H|C||41.836981|-87.79095|60402|BERWYN|IL
H0IL07084|DALLAS, ROBERT|DEM|2006|IL|H|C||41.86685025|-87.7651075|60304|OAK PARK|IL
H0IL10120|KIRK, MARK STEVEN|REP|2006|IL|H|I|C00350785|42.181875|-87.80956|60035|Highland Park|IL
H0IL15053|JOHNSON, TIM|REP|2006|IL|H|I|C00350421|40.112408333333335|-88.20453966666666|61802|URBANA|IL
H0IL16085|MANZULLO, DONALD A.|REP|2006|IL|H|I|C00252973|42.139244|-89.3968|61047|Egan|IL
H0IN09039|TERRY, LENDALL B|DEM|2006|IN|H|C|C00124172|39.1548|-85.30949|47037|OSGOOD|IN
H0IN10094|MCVEY, BROSE A|REP|2002|IN|H|C|C00365999|39.797402600000005|-86.1365729|46220|INDIANAPOLIS|IN
H0KS03053|COLYER, JEFFREY|REP|2002|KS|H|C|C00346858|38.924739|-94.70473|66210|OVERLAND PARK|KS
H0KY03119|JORDAN, ELEANOR|DEM|2000|KY|H|C|C00344358|38.20007860606061|-85.68525571212122|40211|LOUISVILLE|KY
H0KY04059|THONEY, ROGER NEIL|REP|2002|KY|H|C|C00354365|39.019185|-84.44204|41076|HIGHLAND HEIGHTS|KY
H0KY05015|ROGERS, HAROLD D|REP|2006|KY|H|I|C00116632|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0LA01079|VITTER, DAVID B|REP|2002|LA|H|C|C00342410|29.812622499999993|-90.12510250000001|70005|METAIRIE|LA
H0LA01087|SCALISE, STEPHEN J|REP|2004|LA|H|C|C00394957|29.960375|-90.156143|70121|JEFFERSON|LA
H0LA02044|MORIAL, MARC H|DEM|1999|LA|H|C|C00244079|29.992950545454548|-89.96252163636365|70119|NEW ORLEANS|LA
H0LA02119|JEFFERSON, WILLIAM JENNINGS|DEM|2006|LA|H|I|C00251348|29.992950545454548|-89.96252163636365|70115|NEW ORLEANS|LA
H0LA03018|TAUZIN, WILBERT J II|REP|2004|LA|H|C|C00119040|29.686582333333334|-90.71261733333334|70301|THIBODAUX|LA
H0LA08017|HOLLOWAY, CLYDE C|REP|2002|LA|H|C|C00369165|31.050239|-92.52474|71430|FOREST HILL|LA
H0MA04036|FRANK, BARNEY|DEM|2006|MA|H|I|C00128868|42.40347920000001|-71.35779670000001|02466|NEWTON|MA
H0MD01042|COLBURN, RICHARD FRANKLIN|REP|2004|MD|H|C|C00385617|38.768194|-76.129183|21601|EASTON|MD
H0MD08021|MORELLA, CONSTANCE A|REP|2002|MD|H|C|C00198614|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0MI02086|GRAESER, RONALD E.|TX|2006|MI|H|C||43.509626999999995|-85.875467|49412|FREMONT|MI
H0MI04082|EMERICK, JOHN|TX|2006|MI|H|C|C00417287|43.60616|-84.78306|48858|MT. PLEASANT|MI
H0MI08042|ROGERS, MICHAEL J|REP|2006|MI|H|I|C00343863|42.537786499999996|-83.767215|48116|BRIGHTON|MI
H0MI10071|CAMP, DAVID LEE|REP|2006|MI|H|I|C00347476|43.62015171428571|-84.300764|48642|Midland|MI
H0MI10113|CROPSEY, ALAN LEE|REP|1990|MI|H|C|C00241471|42.842438|-84.58612|48820|DEWITT|MI
H0MI10188|AMERICA, ANTHONY|DEM|2006|MI|H|C||42.9015345|-82.55462|48060|PORT HURON|MI
H0MI14149|HERTEL, DENNIS M|DEM|1992|MI|H|C|C00130096|42.438186|-82.9283|48225|HARPER WOODS|MI
H0MN00013|RAMSTAD, JIM|REP|2006|MN|H|I|C00244129|44.915413|-93.48443|55305|Minnetonka|MN
H0MN02035|KENNEDY, MARK RAYMOND|REP|2006|MN|H|I|C00409367|44.955136|-93.84467|55388|WATERTOWN|MN
H0MN04031|COLEMAN, CHRISTOPHER BRIEN|DEM|2000|MN|H|C|C00354498|44.928315|-93.08876|55107|ST PAUL|MN
H0MN04049|MCCOLLUM, BETTY|DEM|2006|MN|H|I|C00354688|44.964815|-93.19581|55114|ST PAUL|MN
H0MN04072|NOVAK, STEVEN G (STEVE)|DEM|2000|MN|H|C|C00355321|45.076365|-93.19335|55112|NEW BRIGHTON|MN
H0MN04098|HARTNETT, CATHIE|DFL|2000|MN|H|C|C00356766|44.964852|-93.08397|55101|ST PAUL|MN
H0MN08081|LEMEN, ROBERT N BOB|REP|2002|MN|H|C|C00360172|47.139542|-93.78961600000001|55744|GRAND RAPIDS|MN
H0MO00019|CARNAHAN, RUSS|DEM|2006|MO|H|I|C00386276|38.610701|-90.21362|63104|ST LOUIS|MO
H0MO01066|CLAY, WILLIAM LACY JR|DEM|2006|MO|H|I|C00346080|38.645484|-90.32888|63105|ST LOUIS|MO
H0MO01074|DOOLEY, CHARLIE A|DEM|2000|MO|H|C|C00347831|38.706301|-90.29609|63121|NORTHWOODS|MO
H0MO02130|MCNARY, GENE|REP|2000|MO|H|C|C00343319|38.645484|-90.32888|63105|CLAYTON|MO
H0MO02148|AKIN, WILLIAM TODD|REP|2006|MO|H|I|C00343475|38.662302|-90.45363|63141|ST LOUIS|MO
H0MO04078|"NOLAND, JAMES A ""JIM"""|REP|2006|MO|H|C|C00428151|38.032648|-92.78269|65020|CAMDENTON|MO
H0MO06073|GRAVES, SAMUEL B (SAM)|REP|2006|MO|H|I|C00359034|40.452497|-95.3661|64491|TARKIO|MO
H0MO07089|CHRISTRUP, CHARLES R|DEM|2006|MO|H|C|C00357954|36.725025|-93.50573|65624|CAPE FAIR|MO
H0MO07097|LAPHAM, RON|DEM|2006|MO|H|C|C00379339|37.616822|-93.40072|65613|BOLIVAR|MO
H0MS04088|YOSTE, GEOFFREY|REP|2000|MS|H|C|C00354431|32.30845729411766|-90.2704443235294|39216|JACKSON|MS
H0MT00033|REHBERG, DENNIS R|REP|2006|MT|H|I|C00349431|45.91143657142858|-108.31023785714287|59106|BILLINGS|MT
H0NC11068|NEILL, SAM|DEM|2002|NC|H|C|C00353243|35.32219666666666|-82.47775433333332|28739|Hendersonville|NC
H0NE03035|BARRETT, WILLIAM E (BILL)|REP|1998|NE|H|C|C00237982|40.786048|-99.7424|68850|LEXINGTON|NE
H0NE03159|OSBORNE, THOMAS WILLIAM|REP|2004|NE|H|C|C00353979|40.904049666666666|-98.40683|68803|GRAND ISLAND|NE
H0NH01100|ZELIFF, WILLIAM H JR|REP|1996|NH|H|C|C00279935|44.166268|-71.18089|03846|JACKSON|NH
H0NH01175|CLARK, MARTHA FULLER|DEM|2002|NH|H|C|C00358788|43.0044378|-71.0327208|03801|PORTSMOUTH|NH
H0NH01183|BEVILL, ROBERT TILLMAN|REP|2004|NH|H|C|C00377630|42.858053|-71.51216|03054|MERRIMACK|NH
H0NH02017|BASS, CHARLES F.|REP|2006|NH|H|I|C00302570|42.884919|-71.95133|03458|Peterborough|NH
H0NJ01066|ANDREWS, ROBERT E|DEM|2006|NJ|H|I|C00243428|39.87913|-75.06599|08035|HADDON HEIGHTS|NJ
H0NJ07089|KEAN, THOMAS H JR|REP|2000|NJ|H|C|C00351742|40.591653|-74.31341|07067|COLONIA|NJ
H0NJ08095|FORTUNATO, JOSEPH A.|GRE|2004|NJ|H|C|C00408278|40.844199|-74.20218|07043|UPPER MONTCLAIR|NJ
H0NJ10026|PAYNE, DONALD M|DEM|2006|NJ|H|I|C00225045|40.76504404166666|-74.22013475|07112|NEWARK|NJ
H0NM01130|KELLY, JOHN J|DEM|2000|NM|H|C|C00352732|35.07455360000001|-106.63356884444445|87106|ALBUQUERQUE|NM
H0NV01078|PORTER, JON C SR|REP|2006|NV|H|I|C00367367|36.06223526153846|-115.10904812307692|89126|LAS VEGAS|NV
H0NY01095|GRUCCI, FELIX J JR|REP|2004|NY|H|C|C00352690|40.770898|-73.00213|11772|E PATCHOGUE|NY
H0NY02036|BUGLER, JOHN W|REP|2006|NY|H|C||40.736011|-73.1296|11769|OAKDALE|NY
H0NY02077|BISHOP, DAVID A|DEM|2000|NY|H|C|C00356675|40.719249|-73.35829|11704|W BABYLON|NY
H0NY02085|ISRAEL, STEVE J|DEM|2006|NY|H|I|C00358952|40.821698|-73.37553|11746|DIX HILLS|NY
H0NY07027|MCCAFFREY, WALTER L|DEM|2000|NY|H|C|C00355560|40.742869|-73.90377|11377|WOODSIDE|NY
H0NY11037|JOHNSON, ERNEST|CRV|2006|NY|H|C||40.65091198076924|-73.95300596153847|11207|BROOKLYN|NY
H0NY11045|CLARKE, UNA S|DEM|2000|NY|H|C|C00343848|40.65091198076924|-73.95300596153847|11225|BROOKLYN|NY
H0NY18065|SERRANO, JOSE E|DEM|2006|NY|H|I|C00240986|40.84928938461538|-73.87575261538461|10451|BRONX|NY
H0OH01040|CRANLEY, JOHN J IV|DEM|2006|OH|H|C|C00417543|39.16559364383562|-84.49549378082193|45204|CINCINNATI|OH
H0OH06049|MCEWEN, BOB|REP|2006|OH|H|O|C00411652|39.16559364383562|-84.49549378082193|45230|CINCINNATI|OH
H0OH07021|HOBSON, DAVID LEE|REP|2006|OH|H|I|C00239905|39.92746366666667|-83.810553|45503|SPRINGFIELD|OH
H0OH08029|BOEHNER, JOHN A|REP|2006|OH|H|I|C00237198|39.3923565|-84.48911799999999|45069|WEST CHESTER|OH
H0OH08060|MEIER, MORTON WARNOCK|DEM|2006|OH|H|C|C00427443|39.423241250000004|-84.56939750000001|45013|HAMILTON|OH
H0OH12013|SHAMANSKY, ROBERT N|DEM|2006|OH|H|C|C00420570|39.958564|-82.92824|43209|BEXLEY|OH
H0OH12062|TIBERI, PATRICK J|REP|2006|OH|H|I|C00347492|40.202298|-82.89437|43021|GALENA|OH
H0OH13037|DENNERLL, NORBERT G JR|DEM|2006|OH|H|O|C00128751|41.454439|-81.92865|44145|WESTLAKE|OH
H0OH15040|BUCKEL, WILLIAM LOREN|NNE|2006|OH|H|C|C00352781|39.98950240816327|-82.9981626734694|43212|COLUMBUS|OH
H0OK02129|TROUTT, ERIC DEAN|REP|2000|OK|H|C|C00354746|36.008078499999996|-96.10654099999999|74066|SAPULPA|OK
H0OR03091|SWEENEY, JOHN|DEM|2004|OR|H|C|C00430942|45.52874850793652|-122.5663985079365|97238|PORTLAND|OR
H0OR05021|BOQUIST, BRIAN J|REP|2004|OR|H|C|C00370635|44.920815|-123.33432|97338|DALLAS|OR
H0PA01218|FOGLIETTA, THOMAS M|DEM|1996|PA|H|C|C00237941|39.99641823809524|-75.13775460714287|19106|PHILADELPHIA|PA
H0PA03180|MCCOLGAN, JOSEPH MARC|REP|2004|PA|H|C|C00388090|39.99641823809524|-75.13775460714287|19154|PHILADELPHIA|PA
H0PA04147|MANGINO, MATTHEW T|DEM|2000|PA|H|C|C00346072|40.99503416666667|-80.33014966666667|16101|NEW CASTLE|PA
H0PA04154|HART, MELISSA A.|REP|2006|PA|H|I|C00346114|40.635147|-80.08369|15015|Bradford Woods|PA
H0PA04204|MACHEK, JACK|DEM|2002|PA|H|C|C00352260|40.325902|-79.71324|15642|NORTH HUNTINGDON|PA
H0PA11050|KANJORSKI, PAUL E|DEM|2006|PA|H|I|C00180505|41.197908|-76.00325|18634|Nanticoke|PA
H0PA14039|COYNE, WILLIAM J|DEM|2002|PA|H|C|C00119701|40.443269|-79.95487|15213|PITTSBURG|PA
H0PA19053|PLATTS, TODD R|REP|2006|PA|H|I|C00343376|39.965134375|-76.685146625|17403|YORK|PA
H0PR00051|HERNANDEZ-MAYORAL, JOSE A|DEM|2000|PR|H|C|C00344390|18.416992810810818|-66.06193945945944|00901|SAN JUAN|PR
H0RI02097|DRIVER, RODNEY D|IND|2006|RI|H|C|C00421941|41.50155|-71.58465|02892|WEST KINGSTON|RI
H0RI02139|LANGEVIN, JAMES R|DEM|2006|RI|H|I|C00344697|41.710699250000005|-71.4524605|02888|WARWICK|RI
H0SC01071|BROWN, HENRY E JR. JR.|REP|2006|SC|H|I|C00341529|32.88893433333333|-80.04458666666666|29419|North Charleston|SC
H0TN02017|DUNAWAY, DAVID H|DEM|2004|TN|H|C|C00342691|36.388766|-84.08164|37766|LAFOLLETTE|TN
H0TX04037|HALL, RALPH MOODY|REP|2006|TX|H|I|C00120683|32.9004615|-96.447875|75087|ROCKWALL|TX
H0TX05067|BERNSTEIN, WILLIAM H|DEM|2004|TX|H|C|C00394247|32.785762754098364|-96.78275256557379|75228|DALLAS|TX
H0TX07030|BREWER, JOHN MARK|REP|2000|TX|H|C|C00342725|29.799726263736265|-95.41993828571431|77024|HOUSTON|TX
H0TX07055|CULBERSON, JOHN|REP|2006|TX|H|I|C00343236|29.799726263736265|-95.41993828571431|77241|Houston|TX
H0TX09093|WILLIAMS, PAUL|REP|2002|TX|H|C|C00374181|29.541285|-95.02996|77565|KEMAH|TX
H0TX13046|CLINESMITH, CURTIS E|DEM|2000|TX|H|C|C00350769|33.21197066666667|-97.11996844444445|76201|DENTON|TX
H0TX25032|SUDAN, PHIL|REP|2002|TX|H|C|C00347708|29.799726263736265|-95.41993828571431|77005|Houston|TX
H0TX25040|MESSINA, CLIFFORD LEE|LIB|2006|TX|H|C|||||HOUSTON|
H0TX29026|VU, JOE|REP|2000|TX|H|C|C00354886|29.799726263736265|-95.41993828571431|77017|HOUSTON|TX
H0UT02096|MATHESON, JAMES|DEM|2006|UT|H|I|C00344721|40.70252124590164|-111.89052680327868|84152|SALT LAKE CITY|UT
H0UT02138|SMITH, DEREK W|REP|2004|UT|H|C|C00356055|40.70252124590164|-111.89052680327868|84101|SALT LAKE CITY|UT
H0VA01052|DAVIS, JO ANN S.|REP|2006|VA|H|I|C00354001|37.194292000000004|-76.49424|23692|Yorktown|VA
H0VA07042|CANTOR, ERIC|REP|2006|VA|H|I|C00355461|37.626365|-77.49297766666668|23059|Glen Allen|VA
H0VA08040|MORAN, JAMES P JR|DEM|2006|VA|H|I|C00241349|38.87518503125|-77.09935687500001|22101|ARLINGTON|VA
H0WA02080|LARSEN, RICK|DEM|2006|WA|H|I|C00345546|47.94525214285714|-122.13757657142858|98206|EVERETT|WA
H0WA02106|MORRIS, JEFF|DEM|2002|WA|H|C|C00346999|48.518653|-122.16545|98284|SEDRO WOOLLEY|WA
H0WI06061|PETRI, THOMAS E|REP|2006|WI|H|I|C00107003|43.760881499999996|-88.46419175|54935|FOND DU LAC|WI
H0WV02104|HUNT, MARK ALLEN|DEM|2006|WV|H|C|C00421685|38.321258106382984|-81.57999429787233|25302|CHARLESTON|WV
H0WV02138|CAPITO, SHELLEY MOORE|REP|2006|WV|H|I|C00347849|38.321258106382984|-81.57999429787233|25314|CHARLESTON|WV
H2AL00012|LIPSCOMB, ALBERT|REP|2002|AL|H|C|C00376392|30.427641|-87.796011|36555|MAGNOLIA SPRINGS|AL
H2AL01077|BONNER, JO|REP|2006|AL|H|I|C00375220|30.67357146511628|-88.1529814883721|36608|Mobile|AL
H2AL01085|PRINGLE, CHRIS|REP|2002|AL|H|C|C00375477|30.67357146511628|-88.1529814883721|36606|MOBILE|AL
H2AL01119|BELK, JUDY MCCAIN|DEM|2004|AL|H|C|C00375840|31.0753|-88.2633|36522|CITRONELLE|AL
H2AL02067|EVERETT, TERRY|REP|2006|AL|H|I|C00265298|31.191197199999998|-85.3992864|36302|DOTHAN|AL
H2AL03032|ROGERS, MICHAEL|REP|2006|AL|H|I|C00367862|33.693883142857146|-85.81986085714287|36201|Anniston|AL
H2AL05060|ENGEL, STEPHEN P.|REP|2004|AL|H|C|C00373894|34.80681975|-87.00417225000001|35613|Athens|AL
H2AL06035|BACHUS, SPENCER T.|REP|2006|AL|H|I|C00260547|33.52148017567568|-86.87121170270271|35213|Birmingham|AL
H2AL07041|HILLIARD, EARL F|DEM|2002|AL|H|C|C00262816|33.52148017567568|-86.87121170270271|35214|BIRMINGHAM|AL
H2AR03143|HENDREN, JAMES PAUL|REP|2001|AR|H|C|C00366567|36.484548|-94.46911|72768|SULPHUR SPRINGS|AR
H2AR03150|HATHORN, MICHAEL CARL|DEM|2001|AR|H|C|C00366674|36.1161|-93.68605|72740|HUNTSVILLE|AR
H2AR03176|BOOZMAN, JOHN NICHOLS|REP|2006|AR|H|I|C00367979|36.340277333333326|-94.111093|72758|ROGERS|AR
H2AR03192|DELAY, ROBERT GUNNER|REP|2001|AR|H|C|C00368845|35.263636230769244|-94.31083338461538|72901|FORT SMITH|AR
H2AZ01172|RENZI, RICHARD G.|REP|2006|AZ|H|I|C00370874|35.253002|-111.44851|86004|Flgastaff|AZ
H2AZ01198|UDALL, STEPHEN G|DEM|2001|AZ|H|C|C00371468|34.558663|-109.40254|85936|ST JOHNS|AZ
H2AZ01206|WATCHMAN, DERRICK B|DEM|2002|AZ|H|C|C00371864|35.672842|-109.06495|86515|WINDOW ROCK|AZ
H2AZ02014|KOLBE, JAMES T|REP|2006|AZ|H|I|C00144857|32.15193782692308|-111.18440194230767|85751|TUCSON|AZ
H2AZ02055|PASTOR, EDWARD L|DEM|2006|AZ|H|I|C00251918|33.406690705128206|-112.12873824358972|85013|PHOENIX|AZ
H2AZ02188|ATKINS, LISA ANN|REP|2002|AZ|H|C|C00378588|33.50835|-112.40523|85340|LITCHFIELD PARK|AZ
H2AZ02196|BUNDGAARD, SCOTT|REP|2002|AZ|H|C|C00377770|33.529445|-112.22594400000001|85385|PEORIA|AZ
H2AZ02220|CAMACHO, RANDY ROBERT|DEM|2004|AZ|H|C|C00380832|33.430922|-112.38482|85338|GOODYEAR|AZ
H2AZ04101|KARG, DON|REP|2006|AZ|H|C||33.406690705128206|-112.12873824358972|85019|PHOENIX|AZ
H2AZ05090|KING, LARRY|DEM|2006|AZ|H|C|C00418590|33.5084924375|-111.962746125|85258|SCOTTSDALE|AZ
H2AZ05124|SEVERIN, WARREN|LIB|2006|AZ|H|C||33.406690705128206|-112.12873824358972|85048|PHOENIX|AZ
H2AZ07070|GRIJALVA, RAUL M MR.|DEM|2006|AZ|H|I|C00374058|32.15193782692308|-111.18440194230767|85714|Tucson|AZ
H2AZ07112|LUSTIG, LORI JEANNE|REP|2002|AZ|H|C|C00376962|32.417144|-110.96354|85737|ORO VALLEY|AZ
H2CA01045|WOOLSEY, LYNN C|DEM|2006|CA|H|I|C00260265|38.35729383333333|-122.82139533333333|94975|Petaluma|CA
H2CA02076|JOHNSON, MICHAEL DAVID|DEM|2004|CA|H|C|C00379578|39.753492|-121.7665425|95973|CHICO|CA
H2CA04072|KIRBY, WILLIAM WARNER|IND|2004|CA|H|C|C00370866|38.997576333333335|-120.90238733333335|95603|AUBURN|CA
