CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA44122|BARKER, JOHN CHARLES|REP|2004|CA|H|C|C00396457|33.647287|-115.65742900000001|92270|RANCHO MIRAGE|CA
H0CA48024|ISSA, DARRELL EDWARD|REP|2008|CA|H|I|C00350520|33.136608|-117.10179866666665|92085|VISTA|CA
H0CA48032|MORROW, BILL|REP|2006|CA|H|O|C00383885|32.89516425|-116.9308555|92008|LA MESA|CA
H0CA49055|DAVIS, SUSAN A|DEM|2008|CA|H|I|C00344671|32.89411814814816|-116.99533772839506|92116|SAN DIEGO|CA
H0CA52018|BENOIT, MICHAEL|LIB|2008|CA|H|O||32.931869|-116.91793799999999|92040|SANTEE|CA
H0CO04114|LUCERO, THOMAS JOSEPH|REP|2010|CO|H|C|C00457879|40.335398|-104.91477|80534|JOHNSTOWN|CO
H0CO06069|CANTER, DAVID|DEM|2010|CO|H|C||39.539556|-105.009739|80129|HIGHLANDS RANCH|CO
H0CT02124|SIMMONS, ROB|REP|2006|CT|H|C|C00343921|41.351307|-71.91317|06378|Stonington|CT
H0CT03072|DELAURO, ROSA|DEM|2008|CT|H|I|C00238865|41.348277384615386|-72.92185780769232|06511|New Haven|CT
H0CT04104|SANCHEZ, STEPHANIE HUNTER|DEM|2002|CT|H|C|C00359372|41.18111821052631|-73.45532831578949|06905|STAMFORD|CT
H0CT05085|FRANKS, GARY A|REP|1996|CT|H|C|C00303313|41.4373680625|-72.967961875|06723|WATERBURY|CT
H0DC00058|NORTON, ELEANOR HOLMES|DEM|2008|DC|H|I|C00244335|38.89531540217391|-77.01958254710144|20003|Washington|DC
H0DE00068|MILLER, MICHEAL CARLTON SR|DEM|2008|DE|H|C|C00455006|38.746207|-75.16282|19958|LEWES|DE
H0FL04033|PUESCHEL, DEBORAH KATZ|REP|2004|FL|H|C|C00346767|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL04066|CRENSHAW, ANDER HON.|REP|2008|FL|H|I|C00352849|30.30522279245282|-81.65284611320754|32204|Jacksonville|FL
H0FL08042|KELLER, RICHARD A.|REP|2008|FL|H|I|C00345090|28.520516629032265|-81.28818522580643|32802|Orlando|FL
H0FL08067|HERING, ROBERT (BOB) NELSON JR|REP|2008|FL|H|C|C00347047|28.520516629032265|-81.28818522580643|32804|ORLANDO|FL
H0FL12010|SHAW, E CLAY JR|REP|2008|FL|H|C|C00117119|26.13405180434782|-80.27614473913044|33303|Fort Lauderdale|FL
H0FL12051|PUTNAM, ADAM HUGHES|REP|2008|FL|H|I|C00364117|27.9252085|-81.8890265|33831|BARTOW|FL
H0FL18025|ROS-LEHTINEN, ILEANA|REP|2008|FL|H|I|C00280537|25.69783154166667|-80.34412848958333|33152|Miami|FL
H0GA01011|EDENFIELD, RODNEY CHRISTOPHER|REP|2008|GA|H|C|C00438135|32.00549926086958|-81.08729143478263|31407|SAVANNAH|GA
H0GA01029|GRIGGS, JOYCE MARIE|DEM|2000|GA|H|C|C00359901|32.00549926086958|-81.08729143478263|31408|SAVANNAH|GA
H0GA04023|LINDER, JOHN|REP|2008|GA|H|I|C00255976|33.98126285714285|-84.0996522857143|30096|DULUTH|GA
H0GA07059|BEVERLY, ALFRED WILEY|REP|2004|GA|H|C|C00399741|33.94348485714285|-84.53430707142857|30062|MARIETTA|GA
H0GA08032|MARSHALL, JIM|DEM|2008|GA|H|I|C00347716|32.81715886956521|-83.67255700000001|31201|Macon|GA
H0HI01058|MATSUNAGA, MATTHEW|DEM|2006|HI|H|O|C00426221|23.99200566666667|-165.5305597777778|96813|HONOLULU|HI
H0HI01116|GABBARD, MIKE|REP|2004|HI|H|C|C00398560|21.3949|-157.74529|96734|KAILUA|HI
H0HI01157|DJOU, CHARLES KONG|REP|2010|HI|H|C|C00441451|23.99200566666667|-165.5305597777778|96813|HONOLULU|HI
H0IA02040|NUSSLE, JIM|REP|2006|IA|H|C|C00238378|42.484297|-91.45231|52057|Manchester|IA
H0ID01139|OTTER, C.L. BUTCH|REP|2006|ID|H|C|C00345967|43.697658|-116.49155|83669|STAR|ID
H0ID02053|CHAPPELL, JACK WAYNE|REP|2008|ID|H|C|C00351908|42.596953|-114.81886|83316|BUHL|ID
H0IL01129|DUBUCLET, ALEX|DEM|2010|IL|H|C|C00456855|41.85168971764706|-87.67981902352942|60615|CHICAGO|IL
H0IL03042|MAYERS, R BENEDICT|GRE|2008|IL|H|C||41.836981|-87.79095|60402|BERWYN|IL
H0IL05062|FEIGENHOLTZ, SARA|DEM|2009|IL|H|C|C00457267|41.85168971764706|-87.67981902352942|60657|CHICAGO|IL
H0IL05088|FORYS, VICTOR ALEXANDER|DEM|2010|IL|H|C|C00457630|42.01183|-87.84158|60068|PARK RIDGE|IL
H0IL05096|QUIGLEY, MIKE|DEM|2010|IL|H|C|C00457556|41.85168971764706|-87.67981902352942|60657|CHICAGO|IL
H0IL05104|VARTANIAN, JOEY|DEM|2009|IL|H|C||41.85168971764706|-87.67981902352942|60614|CHICAGO|IL
H0IL05112|VASQUEZ, ISRAEL C|DEM|2009|IL|H|C|C00457721|41.85168971764706|-87.67981902352942||CHICAGO|IL
H0IL05138|OBERMAN, JUSTIN PEREIRA|DEM|2009|IL|H|C|C00457614|41.85168971764706|-87.67981902352942|60614|CHICAGO|IL
H0IL05146|CAPPARELLI, CARY|DEM|2009|IL|H|C|C00457671|41.85168971764706|-87.67981902352942|60631|CHICAGO|IL
H0IL05153|WHEELAN, CHARLES J|DEM|2010|IL|H|C|C00457713|41.85168971764706|-87.67981902352942|60614|CHICAGO|IL
H0IL07084|DALLAS, ROBERT|DEM|2008|IL|H|C||41.86685025|-87.7651075|60304|OAK PARK|IL
H0IL10120|KIRK, MARK STEVEN|REP|2008|IL|H|I|C00350785|42.181875|-87.80956|60035|Highland Park|IL
H0IL10245|RICHARDSON, ELLIOT|DEM|2010|IL|H|C|C00458083|42.181875|-87.80956|60035|HIGHLAND PARK|IL
H0IL15053|JOHNSON, TIM|REP|2008|IL|H|I|C00350421|40.112408333333335|-88.20453966666666|61802|Urbana|IL
H0IL16085|MANZULLO, DONALD A.|REP|2008|IL|H|I|C00252973|42.139244|-89.3968|61047|Egan|IL
H0IN09039|TERRY, LENDALL B|DEM|2008|IN|H|C|C00124172|39.035173|-85.26017|47402|VERSAILLES|IN
H0KS01081|WARNER, JACK|LIB|2008|KS|H|C||37.805301|-99.88021|67882|WRIGHT|KS
H0KS01099|WASINGER, ROBERT KIRK|REP|2010|KS|H|C|C00455790|38.881082|-99.32559|67601|HAYS|KS
H0KS01107|BARKER, TIMOTHY CLARK|REP|2010|KS|H|C|C00457804|37.642738|-98.75394|67124|PRATT|KS
H0KS03053|COLYER, JEFFREY|REP|2002|KS|H|C|C00346858|38.924739|-94.70473|66210|OVERLAND PARK|KS
H0KY04059|THONEY, ROGER NEIL|REP|2002|KY|H|C|C00354365|39.019185|-84.44204|41076|HIGHLAND HEIGHTS|KY
H0KY05015|ROGERS, HAROLD DALLAS|REP|2008|KY|H|I|C00116632|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0LA01087|SCALISE, STEVE MR.|REP|2008|LA|H|C|C00394957|29.960375|-90.156143|70121|Jefferson|LA
H0LA02119|JEFFERSON, WILLIAM J.|DEM|2008|LA|H|I|C00251348|29.992950545454548|-89.96252163636365|70115|New Orleans|LA
H0LA03018|TAUZIN, WILBERT J II|REP|2004|LA|H|C|C00119040|29.686582333333334|-90.71261733333334|70301|THIBODAUX|LA
H0MA04036|FRANK, BARNEY|DEM|2008|MA|H|I|C00128868|42.40347920000001|-71.35779670000001|02466|NEWTON|MA
H0MD03113|CARNEY, THOMAS KEVIN|REP|2010|MD|H|C|C00445577|39.30939096078431|-76.61851498039216|21212|BALTIMORE|MD
H0MD07056|SMITH, CHARLES U|DEM|2008|MD|H|C||39.30939096078431|-76.61851498039216|21203|BALTIMORE|MD
H0MD08021|MORELLA, CONSTANCE A|REP|2002|MD|H|C|C00198614|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0MI02086|GRAESER, RONALD E.|OTH|2008|MI|H|C||43.509626999999995|-85.875467|49412|FREMONT|MI
H0MI04082|EMERICK, JOHN|OTH|2008|MI|H|C|C00417287|43.640574|-84.847417|48804|MT. PLEASANT|MI
H0MI08042|ROGERS, MICHAEL J|REP|2008|MI|H|I|C00343863|42.537786499999996|-83.767215|48116|BRIGHTON|MI
H0MI10071|CAMP, DAVID LEE|REP|2008|MI|H|I|C00347476|43.62015171428571|-84.300764|48642|Midland|MI
H0MI10113|CROPSEY, ALAN LEE|REP|1990|MI|H|C|C00241471|42.842438|-84.58612|48820|DEWITT|MI
H0MI14149|HERTEL, DENNIS M|DEM|1992|MI|H|C|C00130096|42.438186|-82.9283|48225|HARPER WOODS|MI
H0MN00013|RAMSTAD, JIM|REP|2008|MN|H|I|C00244129|44.915413|-93.48443|55305|MINNETONKA|MN
H0MN04049|MCCOLLUM, BETTY|DEM|2008|MN|H|I|C00354688|44.964815|-93.19581|55114|ST PAUL|MN
H0MN04072|NOVAK, STEVEN G (STEVE)|DEM|2000|MN|H|C|C00355321|45.076365|-93.19335|55112|NEW BRIGHTON|MN
H0MN07034|MENZE, GLEN R|REP|2008|MN|H|C|C00453001|45.578335|-95.55201|56381|STARBUCK|MN
H0MO00019|CARNAHAN, RUSS|DEM|2008|MO|H|I|C00386276|38.610701|-90.21362|63104|ST LOUIS|MO
H0MO01066|CLAY, WILLIAM LACY JR|DEM|2008|MO|H|I|C00346080|38.645484|-90.32888|63105|ST LOUIS|MO
H0MO02130|MCNARY, GENE|REP|2000|MO|H|C|C00343319|38.645484|-90.32888|63105|CLAYTON|MO
H0MO02148|AKIN, W TODD|REP|2008|MO|H|I|C00343475|38.618582|-90.43643|63131|ST LOUIS|MO
H0MO05026|BAKER, VINCENT E|REP|1980|MO|H|C|C00132662|39.095393654320986|-94.49784748148147|64113|KANSAS CITY|MO
H0MO06073|"GRAVES, SAMUEL B ""SAM"""|REP|2008|MO|H|I|C00359034|40.452497|-95.3661|64491|TARKIO|MO
H0MT00033|REHBERG, DENNIS R|REP|2008|MT|H|I|C00349431|45.91143657142858|-108.31023785714287|59106|BILLINGS|MT
H0NH01183|BEVILL, ROBERT TILLMAN|REP|2004|NH|H|C|C00377630|42.858053|-71.51216|03054|MERRIMACK|NH
H0NH02017|BASS, CHARLES F.|REP|2006|NH|H|C|C00302570|42.884919|-71.95133|03458|Peterborough|NH
H0NJ01066|ANDREWS, ROBERT E|DEM|2008|NJ|H|I|C00243428|39.87913|-75.06599|08035|HADDON HEIGHTS|NJ
H0NJ02098|ROZZO, COSTANTINO|SOC|2008|NJ|H|C|C00358846|39.409370333333335|-75.00549366666667|08360|VINELAND|NJ
H0NJ07089|KEAN, THOMAS H JR|REP|2008|NJ|H|O|C00351742|40.591653|-74.31341|07067|COLONIA|NJ
H0NJ10026|PAYNE, DONALD M|DEM|2008|NJ|H|I|C00225045|40.76504404166666|-74.22013475|07112|NEWARK|NJ
H0NM01130|KELLY, JOHN J|DEM|2000|NM|H|C|C00352732|35.07455360000001|-106.63356884444445|87106|ALBUQUERQUE|NM
H0NV01078|PORTER, JON C SR|REP|2008|NV|H|I|C00367367|36.06223526153846|-115.10904812307692|89126|LAS VEGAS|NV
H0NY02085|ISRAEL, STEVE|DEM|2008|NY|H|I|C00358952|40.821698|-73.37553|11746|DIX HILLS|NY
H0NY11045|CLARKE, UNA S|DEM|2000|NY|H|C|C00343848|40.65091198076924|-73.95300596153847|11225|BROOKLYN|NY
H0NY11060|GORE, CARTRELL|CRV|2008|NY|H|C||40.65091198076924|-73.95300596153847|11226|BROOKLYN|NY
H0NY18065|SERRANO, JOSE E|DEM|2008|NY|H|I|C00240986|40.84928938461538|-73.87575261538461|10451|BRONX|NY
H0NY25037|HAWKINS, HOWIE|GRE|2008|NY|H|O|C00457275|43.045532892857146|-76.16642753571429|13205|SYRACUSE|NY
H0NY25052|BERTAN, PAUL BEERS|REP|2010|NY|H|C|C00457309|43.045532892857146|-76.16642753571429|13209|SYRACUSE|NY
H0OH01040|CRANLEY, JOHN J IV|DEM|2006|OH|H|C|C00417543|39.16559364383562|-84.49549378082193|45204|CINCINNATI|OH
H0OH01065|STEVENSON, RICHARD L|UNK|2008|OH|H|C||39.16559364383562|-84.49549378082193|45204|CINCINNATI|OH
H0OH05033|GREEN, JOHN F|IND|2007|OH|H|O||41.388278|-84.12511|43454|NAPOLEON|OH
H0OH06049|MCEWEN, BOB|REP|2006|OH|H|C|C00411652|39.16559364383562|-84.49549378082193|45230|CINCINNATI|OH
H0OH07021|HOBSON, DAVID LEE|REP|2008|OH|H|I|C00239905|39.92746366666667|-83.810553|45503|SPRINGFIELD|OH
H0OH07062|NULL, JACK D|DEM|2008|OH|H|O|C00352641|39.808909|-84.01972|45324|FAIRBORN|OH
H0OH07070|MITCHEL, JOHN R|REP|2008|OH|H|O|C00359273|39.674192|-84.11029|45440|BEAVERCREEK|OH
H0OH08029|BOEHNER, JOHN A|REP|2008|OH|H|I|C00237198|39.3923565|-84.48911799999999|45069|West Chester|OH
H0OH08060|MEIER, MORTON WARNOCK|DEM|2006|OH|H|C|C00427443|39.423241250000004|-84.56939750000001|45013|HAMILTON|OH
H0OH12013|SHAMANSKY, ROBERT N|DEM|2006|OH|H|C|C00420570|39.958564|-82.92824|43209|BEXLEY|OH
H0OH12062|TIBERI, PATRICK J|REP|2008|OH|H|I|C00347492|40.202298|-82.89437|43021|Galena|OH
H0OR03091|SWEENEY, JOHN|DEM|2008|OR|H|C|C00430942|45.52874850793652|-122.5663985079365|97206|PORTLAND|OR
H0PA01218|FOGLIETTA, THOMAS M|DEM|1996|PA|H|C|C00237941|39.99641823809524|-75.13775460714287|19106|PHILADELPHIA|PA
H0PA04147|MANGINO, MATTHEW T|DEM|2000|PA|H|C|C00346072|40.99503416666667|-80.33014966666667|16101|NEW CASTLE|PA
H0PA04154|HART, MELISSA A|REP|2008|PA|H|C|C00346114|40.617016|-80.05916|15090|WEXFORD|PA
H0PA11050|KANJORSKI, PAUL E.|DEM|2008|PA|H|I|C00180505|41.197908|-76.00325|18634|Nanticoke|PA
H0PA14039|COYNE, WILLIAM J|DEM|2002|PA|H|C|C00119701|40.443269|-79.95487|15213|PITTSBURG|PA
H0PA19053|PLATTS, TODD R|REP|2008|PA|H|I|C00343376|39.965134375|-76.685146625|17403|YORK|PA
H0PR00051|HERNANDEZ-MAYORAL, JOSE A|DEM|2000|PR|H|C|C00344390|18.416992810810818|-66.06193945945944|00901|SAN JUAN|PR
H0RI02097|DRIVER, RODNEY D|IND|2006|RI|H|C|C00421941|41.50155|-71.58465|02892|WEST KINGSTON|RI
H0RI02139|LANGEVIN, JAMES R|DEM|2008|RI|H|I|C00344697|41.710699250000005|-71.4524605|02886|WARWICK|RI
H0SC01071|BROWN, HENRY E JR.|REP|2008|SC|H|I|C00341529|32.88893433333333|-80.04458666666666|29419|North Charleston|SC
H0SC03069|VASOVSKI, FRANK MICHAEL|REP|2010|SC|H|C|C00457887|33.58428750000001|-81.63820866666667|29804|AIKEN|SC
H0TN02017|DUNAWAY, DAVID H|DEM|2004|TN|H|C|C00342691|36.388766|-84.08164|37766|LAFOLLETTE|TN
H0TX04037|HALL, RALPH MOODY|REP|2008|TX|H|I|C00120683|32.9004615|-96.447875|75087|ROCKWALL|TX
H0TX07030|BREWER, JOHN MARK|REP|2000|TX|H|C|C00342725|29.799726263736265|-95.41993828571431|77024|HOUSTON|TX
H0TX07055|CULBERSON, JOHN|REP|2008|TX|H|I|C00343236|29.799726263736265|-95.41993828571431|77241|Houston|TX
H0TX25032|SUDAN, PHIL|REP|2002|TX|H|C|C00347708|29.799726263736265|-95.41993828571431|77005|HOUSTON|TX
H0TX29026|VU, JOE|REP|2000|TX|H|C|C00354886|29.799726263736265|-95.41993828571431|77017|HOUSTON|TX
H0UT02096|MATHESON, JAMES|DEM|2008|UT|H|I|C00344721|40.70252124590164|-111.89052680327868|84152|SALT LAKE CITY|UT
H0UT02138|SMITH, DEREK W|REP|2004|UT|H|C|C00356055|40.70252124590164|-111.89052680327868|84101|SALT LAKE CITY|UT
H0VA01045|JOST, PAUL CHARLES|REP|2007|VA|H|O|C00353987|37.2901705|-76.73053975|23185|WILLIAMSBURG|VA
H0VA01052|DAVIS, JO ANN S.|REP|2008|VA|H|I|C00354001|37.194292000000004|-76.49424|23692|Yorktown|VA
H0VA07042|CANTOR, ERIC|REP|2008|VA|H|I|C00355461|37.626365|-77.49297766666668|23059|Glen Allen|VA
H0VA08040|MORAN, JAMES P. JR.|DEM|2008|VA|H|I|C00241349|38.79919622727272|-77.09773936363636|22314|Alexandria|VA
H0VA08099|ST JOHN, CARVEL|JCN|2010|VA|H|C|C00457796|37.366605899999996|-79.1651669|24502|LYNCHBURG|VA
H0WA02080|LARSEN, RICK|DEM|2008|WA|H|I|C00345546|47.94525214285714|-122.13757657142858|98206|Everett|WA
H0WA02148|JOHNSON, GLEN S.|DEM|2008|WA|H|C|C00363697|48.392801|-122.29814|98273|MOUNT VERNON|WA
H0WI04090|SEBRING, DANIEL PAUL|REP|2008|WI|H|C||43.04538821276595|-87.90733217021277|53220|MILWAUKEE|WI
H0WI06061|PETRI, TOM|REP|2008|WI|H|I|C00107003|43.760881499999996|-88.46419175|54935|Fond du lac|WI
H0WV02104|HUNT, MARK ALLEN|DEM|2006|WV|H|C|C00421685|38.321258106382984|-81.57999429787233|25302|CHARLESTON|WV
H0WV02138|CAPITO, SHELLEY MOORE|REP|2008|WV|H|I|C00347849|38.321258106382984|-81.57999429787233|25314|Charleston|WV
H2AL01077|BONNER, JO|REP|2008|AL|H|I|C00375220|30.67357146511628|-88.1529814883721|36608|Mobile|AL
H2AL01085|PRINGLE, CHRIS|REP|2002|AL|H|C|C00375477|30.67357146511628|-88.1529814883721|36606|MOBILE|AL
H2AL01119|BELK, JUDY MCCAIN|DEM|2004|AL|H|C|C00375840|31.0753|-88.2633|36522|CITRONELLE|AL
H2AL02067|EVERETT, TERRY|REP|2008|AL|H|I|C00265298|31.191197199999998|-85.3992864|36302|Dothan|AL
H2AL03032|ROGERS, MICHAEL|REP|2008|AL|H|I|C00367862|33.693883142857146|-85.81986085714287|36201|Anniston|AL
H2AL06035|BACHUS, SPENCER T.|REP|2008|AL|H|I|C00260547|33.52148017567568|-86.87121170270271|35213|Birmingham|AL
H2AR03143|HENDREN, JAMES PAUL|REP|2001|AR|H|C|C00366567|36.484548|-94.46911|72768|SULPHUR SPRINGS|AR
H2AR03150|HATHORN, MICHAEL CARL|DEM|2001|AR|H|C|C00366674|36.1161|-93.68605|72740|HUNTSVILLE|AR
H2AR03176|BOOZMAN, JOHN NICHOLS|REP|2008|AR|H|I|C00367979|36.340277333333326|-94.111093|72758|ROGERS|AR
H2AZ01149|HAY, SYDNEY|REP|2008|AZ|H|O|C00438309|34.9372|-111.62931|86017|MUNDS PARK|AZ
H2AZ01172|RENZI, RICHARD G.|REP|2008|AZ|H|I|C00370874|35.253002|-111.44851|86004|Flgastaff|AZ
H2AZ02014|KOLBE, JAMES T|REP|2008|AZ|H|C|C00144857|32.15193782692308|-111.18440194230767|85751|TUCSON|AZ
H2AZ02055|PASTOR, EDWARD L|DEM|2008|AZ|H|I|C00251918|33.406690705128206|-112.12873824358972|85013|PHOENIX|AZ
H2AZ02196|BUNDGAARD, SCOTT|REP|2002|AZ|H|C|C00377770|33.529445|-112.22594400000001|85385|PEORIA|AZ
H2AZ04101|KARG, DON|REP|2008|AZ|H|C||33.406690705128206|-112.12873824358972|85019|PHOENIX|AZ
H2AZ05090|KING, LARRY|DEM|2006|AZ|H|C|C00418590|33.5084924375|-111.962746125|85258|SCOTTSDALE|AZ
H2AZ05124|SEVERIN, WARREN|LIB|2008|AZ|H|C||33.406690705128206|-112.12873824358972|85048|PHOENIX|AZ
H2AZ07070|GRIJALVA, RAUL M MR.|DEM|2008|AZ|H|I|C00374058|32.15193782692308|-111.18440194230767|85714|Tucson|AZ
H2CA01045|WOOLSEY, LYNN C|DEM|2008|CA|H|I|C00260265|38.35729383333333|-122.82139533333333|94975|Petaluma|CA
H2CA04072|KIRBY, WILLIAM WARNER|IND|2004|CA|H|C|C00370866|38.997576333333335|-120.90238733333335|95603|AUBURN|CA
H2CA06101|NATION, JOE|DEM|2006|CA|H|C|C00384198|38.028693833333335|-122.60435966666665|94901|San Rafael|CA
H2CA09097|EYER, JAMES M.|LIB|2008|CA|H|C||37.755087999999986|-122.12827513793107|94602|OAKLAND|CA
H2CA11051|POMBO, RICHARD|REP|2006|CA|H|C|C00261370|37.780668666666664|-121.37499766666667|95377|TRACY|CA
H2CA12158|ABU-GHAZALAH, MAAD H H|DEM|2004|CA|H|C|C00374264|37.497474999999994|-122.4085575|94044|PACIFICA|CA
H2CA18056|CARDOZA, DENNIS|DEM|2008|CA|H|I|C00383794|38.430597276190475|-121.44452857142855|95814|Sacramento|CA
H2CA19054|RADANOVICH, GEORGE|REP|2008|CA|H|I|C00326975|33.639994|-117.60351|92688|RANCHO SANTA MARGA|CA
H2CA22116|REGAN, DONALD E|REP|2008|CA|H|C|C00366484|35.233999499999996|-120.5374325|93433|Grover Beach|CA
H2CA25028|WYMAN, PHILLIP D|REP|1992|CA|H|C|C00257915|35.213539|-118.7064915|93581|TEHACHAPI|CA
H2CA25036|"MCKEON, HOWARD P ""BUCK"""|REP|2008|CA|H|I|C00258244|34.125415833333335|-118.34070050000001|91321|SANTA CLARITA|CA
H2CA26026|BERMAN, HOWARD L.|DEM|2008|CA|H|I|C00147686|33.8939026|-118.3411961333333|91411|Van Nuys|CA
H2CA27107|HARMAN, JANE|DEM|2008|CA|H|I|C00255141|33.811667799999995|-118.31364399999998|90507|Torrance|CA
H2CA30143|BECERRA, XAVIER|DEM|2008|CA|H|I|C00264101|33.94396584158416|-118.29928288118809|90026|Los Angeles|CA
H2CA32073|MURRAY, KEVIN|DEM|2001|CA|H|C|C00364026|33.94396584158416|-118.29928288118809|90043|LOS ANGELES|CA
H2CA32081|TERRELL, LEO JAMES|DEM|2001|CA|H|C|C00364141|33.9577728|-118.3576128|90211|BEVERLY HILLS|CA
H2CA32099|WATSON, DIANE E E|DEM|2008|CA|H|I|C00364331|33.93807199999999|-118.30750738461536|91502|Burbank|CA
H2CA33048|ROYBAL-ALLARD, LUCILLE|DEM|2008|CA|H|I|C00259143|39.085619|-77.1425335|20895|Kensington|MD
H2CA37023|CALVERT, KENNETH S MR.|REP|2008|CA|H|I|C00257337|33.8009454|-116.93921680000001|92882|Corona|CA
H2CA37254|PETERS, HERB|LIB|2007|CA|H|O||33.83372825|-118.26890425|90745|CARSON|CA
H2CA38062|MATHEWS, PETER MR.|DEM|2008|CA|H|C|C00259374|33.79097913793104|-118.20857620689657|90814|Long Beach|CA
H2CA39078|SANCHEZ, LINDA|DEM|2008|CA|H|I|C00384057|33.93807199999999|-118.30750738461536|91502|BURBANK|CA
H2CA42023|HUNTER, DUNCAN|REP|2008|CA|H|I|C00126961|32.89516425|-116.9308555|91941|LA MESA|CA
H2CA43047|PACKARD, RONALD C|REP|2000|CA|H|C|C00149732|33.100922142857144|-117.04654057142857|92056|OCEANSIDE|CA
H2CA44128|VANDENBERG, LOUIS|DEM|2008|CA|H|C|C00403154|33.84355464705882|-116.68860723529411|92507|RIVERSIDE|CA
H2CA46099|CORONADO, ALEXANDRIA|REP|2006|CA|H|C|C00368589|33.639994|-117.60351|92688|RANCHO SANTA MARGA|CA
H2CA50026|VARGAS, JUAN CARLOS|DEM|2006|CA|H|C|C00408161|32.89411814814816|-116.99533772839506|92169|SAN DIEGO|CA
H2CA50034|FILNER, BOB|DEM|2008|CA|H|I|C00261388|32.89411814814816|-116.99533772839506|92112|San Diego|CA
H2CA51131|RAMIREZ, DANIEL C.|DEM|2008|CA|H|C||32.854847|-115.38367550000001|92231|CALEXICO|CA
H2CO01108|LILLY, GEORGE C|REP|2008|CO|H|C|C00454827|39.74108270666667|-104.83527397333336|80237|DENVER|CO
H2CO03054|MCINNIS, SCOTT|REP|2004|CO|H|C|C00266734|39.07566033333334|-108.54275066666666|81506|GRAND JUNCTION|CO
H2CO04045|MUSGRAVE, MARILYN|REP|2008|CO|H|I|C00371880|40.335398|-104.91477|80534|Johnstown|CO
H2CO07014|BAISLEY, MARK|REP|2002|CO|H|O|C00372813|39.668576|-105.09191|80227|LAKEWOOD|CO
H2CO07048|THOMAS, DAVID|DEM|2004|CO|H|C|C00374561|39.736492428571424|-105.14826857142857|80005|ARVADA|CO
H2CO07055|ODONNELL, RICK|REP|2006|CO|H|O|C00374777|39.688278|-105.14558|80228|LAKEWOOD|CO
