TARGET_ID|SRC_CITY|SRC_STATE|YEAR|COUNT|SUM|MEAN|STD
C00000182|GLENDALE|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|GRAND PRAIRIE|TX|1984|1.0|1000.0|1000.0|0.0
C00000182|GREENLAWN|NY|1983|1.0|500.0|500.0|0.0
C00000182|GREENWICH|CT|1983|2.0|3000.0|1500.0|707.1067811865477
C00000182|GREENWOOD|SC|1983|1.0|1000.0|1000.0|0.0
C00000182|HARRISON|NY|1983|1.0|1000.0|1000.0|0.0
C00000182|HAYWARD|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|HIBBING|MN|1983|1.0|1000.0|1000.0|0.0
C00000182|HILLSBOROUGH|CA|1984|1.0|2000.0|2000.0|0.0
C00000182|HILTON HEAD|SC|1983|1.0|1000.0|1000.0|0.0
C00000182|HILTON HEAD|SC|1984|1.0|1000.0|1000.0|0.0
C00000182|HINSDALE|IL|1984|1.0|1000.0|1000.0|0.0
C00000182|HOBBS|MN|1984|1.0|800.0|800.0|0.0
C00000182|HOBBS|NM|1983|2.0|2000.0|1000.0|0.0
C00000182|HOUSTON|TX|1983|13.0|15500.0|1192.3076923076924|854.8504142651103
C00000182|HOUSTON|TX|1984|15.0|17500.0|1166.6666666666667|1345.1854182690986
C00000182|HUNTINGTON|NY|1983|1.0|500.0|500.0|0.0
C00000182|INDIANAPOLIS|IN|1983|1.0|1000.0|1000.0|0.0
C00000182|IRVINGTON/HUDSON|NY|1983|1.0|1000.0|1000.0|0.0
C00000182|JACKSBORO|TX|1983|1.0|2000.0|2000.0|0.0
C00000182|JACKSONVILLE|FL|1983|2.0|2500.0|1250.0|1060.6601717798212
C00000182|JACKSONVILLE|FL|1984|1.0|1000.0|1000.0|0.0
C00000182|JERICHO|NY|1983|1.0|500.0|500.0|0.0
C00000182|JERSEY CITY|NJ|1983|1.0|1000.0|1000.0|0.0
C00000182|KANSAS CITY|KS|1983|1.0|500.0|500.0|0.0
C00000182|KENSINGTON|MD|1983|1.0|1000.0|1000.0|0.0
C00000182|KENSINGTON|MD|1984|2.0|2000.0|1000.0|0.0
C00000182|KIHEI|HI|1983|1.0|500.0|500.0|0.0
C00000182|KINGWOOD|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|KINGWOOD|TX|1984|1.0|1000.0|1000.0|0.0
C00000182|LA MESA|CA|1983|1.0|1000.0|1000.0|0.0
C00000182|LAFAYETTE|LA|1983|1.0|2000.0|2000.0|0.0
C00000182|LAGUNA MIGUEL|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|LAKE CHARLES|LA|1984|1.0|5000.0|5000.0|0.0
C00000182|LAKELAND|FL|1983|1.0|500.0|500.0|0.0
C00000182|LARCHMONT|NY|1983|1.0|1000.0|1000.0|0.0
C00000182|LAREDO|TX|1984|2.0|2000.0|1000.0|0.0
C00000182|LAUREL|DE|1984|1.0|500.0|500.0|0.0
C00000182|LAUREL|MD|1983|1.0|500.0|500.0|0.0
C00000182|LAUREL|MD|1984|1.0|500.0|500.0|0.0
C00000182|LAYTONSVILLE|MD|1983|1.0|1000.0|1000.0|0.0
C00000182|LAYTONSVILLE|MD|1984|1.0|1000.0|1000.0|0.0
C00000182|LEXINGTON|KY|1983|3.0|6000.0|2000.0|0.0
C00000182|LOCUST VALLEY|NY|1983|2.0|2000.0|1000.0|0.0
C00000182|LOS ANGELES|CA|1983|13.0|20500.0|1576.923076923077|702.559423529244
C00000182|LOS ANGELES|CA|1984|2.0|4000.0|2000.0|0.0
C00000182|LUMBERTON|NC|1983|1.0|1000.0|1000.0|0.0
C00000182|MADISON|WI|1984|1.0|500.0|500.0|0.0
C00000182|MANSURA|LA|1984|1.0|1000.0|1000.0|0.0
C00000182|MANTEO|NC|1983|1.0|500.0|500.0|0.0
C00000182|MARINA CITY|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|MARINA DEL REY|CA|1983|1.0|2000.0|2000.0|0.0
C00000182|MARINA DEL REY|CA|1984|2.0|2000.0|1000.0|0.0
C00000182|MARSHALL|NC|1983|1.0|1000.0|1000.0|0.0
C00000182|MCLEAN|VA|1983|2.0|6000.0|3000.0|2828.42712474619
C00000182|MCLEAN|VA|1984|1.0|1000.0|1000.0|0.0
C00000182|MEDFORD|NJ|1983|1.0|1000.0|1000.0|0.0
C00000182|MERRICK|NY|1983|1.0|500.0|500.0|0.0
C00000182|METAIRIE|LA|1983|1.0|10000.0|10000.0|0.0
C00000182|METAIRIE|LA|1984|1.0|10000.0|10000.0|0.0
C00000182|MIAMI|FL|1983|2.0|2000.0|1000.0|0.0
C00000182|MIAMI|FL|1984|4.0|4000.0|1000.0|0.0
C00000182|MIAMI BEACH|FL|1983|4.0|11500.0|2875.0|2462.214450449026
C00000182|MIDLAND|TX|1983|5.0|6000.0|1200.0|447.213595499958
C00000182|MINNEAPOLIS|MN|1983|1.0|2000.0|2000.0|0.0
C00000182|MINNEAPOLIS|MN|1984|1.0|1000.0|1000.0|0.0
C00000182|MODESTO|CA|1983|3.0|7000.0|2333.3333333333335|2309.4010767585028
C00000182|MODESTO|CA|1984|3.0|7000.0|2333.3333333333335|2309.4010767585028
C00000182|MONTCLAIR|NJ|1983|1.0|2000.0|2000.0|0.0
C00000182|MORROW|OH|1984|1.0|1000.0|1000.0|0.0
C00000182|MT STERLING|KY|1983|1.0|2000.0|2000.0|0.0
C00000182|NASHVILLE|TN|1983|1.0|1000.0|1000.0|0.0
C00000182|NEW ALBANY|MS|1983|1.0|500.0|500.0|0.0
C00000182|NEW ORLEANS|LA|1983|1.0|1000.0|1000.0|0.0
C00000182|NEW ORLEANS|LA|1984|1.0|2000.0|2000.0|0.0
C00000182|NEW YORK|NY|1983|20.0|35500.0|1775.0|2173.252474009744
C00000182|NEW YORK|NY|1984|13.0|15000.0|1153.8461538461538|515.776735638242
C00000182|NISSEQUOGUE|NY|1983|1.0|500.0|500.0|0.0
C00000182|NORMAN|OK|1984|1.0|2000.0|2000.0|0.0
C00000182|NORTH CHEVY CHASE|MD|1983|1.0|1000.0|1000.0|0.0
C00000182|NORTH HOLLYWOOD|CA|1983|1.0|500.0|500.0|0.0
C00000182|NORTH HOLLYWOOD|CA|1984|1.0|2000.0|2000.0|0.0
C00000182|NORTHRIDGE|CA|1983|1.0|1000.0|1000.0|0.0
C00000182|OAKLAND|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|ODESSA|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|OKLAHOMA CITY|OK|1983|2.0|2000.0|1000.0|0.0
C00000182|OLD GREENWICH|CT|1983|1.0|1000.0|1000.0|0.0
C00000182|OLD WESTBURY|NY|1983|1.0|2000.0|2000.0|0.0
C00000182|OMAHA|NE|1983|2.0|2000.0|1000.0|0.0
C00000182|ORINDA|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|PACIFIC PALISADES|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|PEABODY|MA|1983|1.0|1000.0|1000.0|0.0
C00000182|PENN VALLEY|PA|1984|2.0|2000.0|1000.0|0.0
C00000182|PERRYTOWN|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|PHOENIX|AZ|1984|1.0|500.0|500.0|0.0
C00000182|PIEDMONT|CA|1983|1.0|1000.0|1000.0|0.0
C00000182|PITTSBURGH|PA|1983|3.0|2500.0|833.3333333333335|288.6751345948129
C00000182|PITTSBURGH|PA|1984|5.0|4000.0|800.0000000000001|273.8612787525831
C00000182|PORT ARTHUR|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|PORT ARTHUR|TX|1984|1.0|2000.0|2000.0|0.0
C00000182|PORT JEFFERSON|NY|1983|1.0|500.0|500.0|0.0
C00000182|PORTLAND|OR|1984|2.0|1000.0|500.0|0.0
C00000182|POTOMAC|MD|1983|3.0|7000.0|2333.333333333333|2309.401076758503
C00000182|POTOMAC|MD|1984|2.0|5000.0|2500.0|2121.3203435596424
C00000182|RANCHO CORDOVA|CA|1983|1.0|1000.0|1000.0|0.0
C00000182|RICHARDSON|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|RIVER FOREST|IL|1983|1.0|1000.0|1000.0|0.0
C00000182|RIVER FOREST|IL|1984|1.0|1000.0|1000.0|0.0
C00000182|RIVER RIDGE|LA|1983|1.0|1000.0|1000.0|0.0
C00000182|RIVIERA BEACH|FL|1983|1.0|1000.0|1000.0|0.0
C00000182|ROCKY FACE|GA|1984|1.0|2000.0|2000.0|0.0
C00000182|ROLLING HILLS|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|ROSWELL|NM|1983|1.0|2000.0|2000.0|0.0
C00000182|RUXTON|MD|1983|1.0|1000.0|1000.0|0.0
C00000182|SACRAMENTO|CA|1983|1.0|2000.0|2000.0|0.0
C00000182|SALEM|IL|1983|1.0|2000.0|2000.0|0.0
C00000182|SALT LAKE CITY|UT|1983|1.0|1000.0|1000.0|0.0
C00000182|SAN ANTONIO|TX|1983|2.0|2000.0|1000.0|0.0
C00000182|SAN ANTONIO|TX|1984|3.0|3000.0|1000.0|0.0
C00000182|SAN FRANCISCO|CA|1983|2.0|3000.0|1500.0|707.1067811865476
C00000182|SAN FRANCISCO|CA|1984|2.0|5000.0|2500.0|2121.3203435596424
C00000182|SAN JOSE|CA|1984|2.0|6000.0|3000.0|2828.42712474619
C00000182|SAN MARCOS|TX|1983|1.0|500.0|500.0|0.0
C00000182|SAN MARCOS|TX|1984|1.0|500.0|500.0|0.0
C00000182|SANTA FE|NM|1983|1.0|1000.0|1000.0|0.0
C00000182|SANTA MONICA|CA|1983|1.0|1000.0|1000.0|0.0
C00000182|SANTA TERESA|MN|1984|1.0|1000.0|1000.0|0.0
C00000182|SANTA TERESA|NM|1983|1.0|2000.0|2000.0|0.0
C00000182|SCOTTSDALE|AZ|1983|1.0|5000.0|5000.0|0.0
C00000182|SHAWNEE|OK|1983|3.0|4000.0|1333.3333333333333|577.3502691896258
C00000182|SHORT HILLS|NJ|1983|1.0|2000.0|2000.0|0.0
C00000182|SILVER SPRING|MD|1984|2.0|3000.0|1500.0|707.1067811865477
C00000182|SINTON|TX|1984|1.0|1000.0|1000.0|0.0
C00000182|SOUTH EUCLID|OH|1984|1.0|1000.0|1000.0|0.0
C00000182|SOUTH HEMPSTEAD|NY|1983|1.0|500.0|500.0|0.0
C00000182|SOUTH ORANGE|NJ|1983|2.0|2000.0|1000.0|0.0
C00000182|SPRINGDALE|AR|1984|1.0|1000.0|1000.0|0.0
C00000182|SPRINGFIELD|VA|1983|1.0|1000.0|1000.0|0.0
C00000182|SPRINGFIELD|VA|1984|1.0|1000.0|1000.0|0.0
C00000182|ST AMANT|LA|1983|1.0|1000.0|1000.0|0.0
C00000182|ST AMANT|LA|1984|1.0|2000.0|2000.0|0.0
C00000182|ST LOUIS|MO|1983|4.0|4000.0|1000.0|0.0
C00000182|ST LOUIS|MO|1984|1.0|1000.0|1000.0|0.0
C00000182|ST THOMAS|VI|1983|1.0|2000.0|2000.0|0.0
C00000182|STATEN ISLAND|NY|1984|1.0|500.0|500.0|0.0
C00000182|STERLING|VA|1984|1.0|1000.0|1000.0|0.0
C00000182|STOCKTON|MO|1983|1.0|1000.0|1000.0|0.0
C00000182|TAMPA|FL|1983|3.0|3500.0|1166.6666666666667|1154.7005383792516
C00000182|TAMPA|FL|1984|1.0|5000.0|5000.0|0.0
C00000182|TENAFLY|NJ|1983|1.0|1000.0|1000.0|0.0
C00000182|TULSA|OK|1984|1.0|2000.0|2000.0|0.0
C00000182|VALLEY STREAN|NY|1984|1.0|1000.0|1000.0|0.0
C00000182|VENICE|FL|1983|1.0|5000.0|5000.0|0.0
C00000182|VIENNA|VA|1984|1.0|1000.0|1000.0|0.0
C00000182|VILLA RIDGE|MO|1983|1.0|1000.0|1000.0|0.0
C00000182|WANTAGH|NY|1983|1.0|500.0|500.0|0.0
C00000182|WASHINGTON|DC|1983|28.0|27900.0|996.4285714285714|254.92503307202392
C00000182|WASHINGTON|DC|1984|23.0|29650.0|1289.1304347826087|902.7680314328122
C00000182|WEST HARTFORD|CT|1983|1.0|1000.0|1000.0|0.0
C00000182|WESTFIELD|NJ|1983|1.0|5000.0|5000.0|0.0
C00000182|WESTWOOD|MA|1983|1.0|2000.0|2000.0|0.0
C00000182|WILLSBOROUGH|CA|1984|1.0|1000.0|1000.0|0.0
C00000182|WILMINGTON|DE|1983|2.0|2000.0|1000.0|0.0
C00000182|WOODBRIDGE|CT|1983|1.0|1000.0|1000.0|0.0
C00000182|WOODLANDS|TX|1983|1.0|1000.0|1000.0|0.0
C00000182|YORK|SC|1983|1.0|1000.0|1000.0|0.0
C00000323|WASHINGTON|DC|1984|1.0|500.0|500.0|0.0
C00000422|EVANSVILLE|IN|1984|1.0|50.0|50.0|0.0
C00000422|SANDUSKY|OH|1984|1.0|500.0|500.0|0.0
C00000422|TACOMA|WA|1984|2.0|40.0|20.0|0.0
C00000422|WICHITA FALLS|TX|1983|1.0|500.0|500.0|0.0
C00000463|ANCHORAGE|KY|1983|1.0|1000.0|1000.0|0.0
C00000463|BATON ROUGE|LA|1984|1.0|500.0|500.0|0.0
C00000463|COVINGTON|KY|1984|1.0|500.0|500.0|0.0
C00000463|CRESCENT SPRINGS|KY|1984|1.0|1000.0|1000.0|0.0
C00000463|FALMOUTH|KY|1984|1.0|500.0|500.0|0.0
C00000463|GREAT FALLS|VA|1984|1.0|500.0|500.0|0.0
C00000463|GREENVILLE|MO|1984|1.0|500.0|500.0|0.0
C00000463|HARRODS CREEK|KY|1984|2.0|1500.0|750.0|353.55339059327383
C00000463|LEITCHFIELD|KY|1984|1.0|500.0|500.0|0.0
C00000463|LEXINGTON|KY|1984|2.0|2000.0|1000.0|0.0
C00000463|LOUISVILLE|KY|1983|1.0|500.0|500.0|0.0
C00000463|LOUISVILLE|KY|1984|17.0|10500.0|617.6470588235294|206.86739145418454
C00000463|MEMPHIS|TN|1983|1.0|500.0|500.0|0.0
C00000463|MEMPHIS|TN|1984|1.0|1000.0|1000.0|0.0
C00000463|NASHVILLE|TN|1984|1.0|500.0|500.0|0.0
C00000463|OLD WESTBURY|NY|1983|1.0|1000.0|1000.0|0.0
C00000463|OLD WESTBURY|NY|1984|2.0|1500.0|750.0|353.55339059327383
C00000463|PADUCAH|KY|1984|2.0|1000.0|500.0|0.0
C00000463|PIKEVILLE|KY|1984|1.0|1000.0|1000.0|0.0
C00000463|POTOMAC|MD|1983|1.0|500.0|500.0|0.0
C00000463|POTOMAC|MD|1984|1.0|500.0|500.0|0.0
C00000463|SCARSDALE|NY|1984|1.0|500.0|500.0|0.0
C00000463|SEATTLE|WA|1983|1.0|500.0|500.0|0.0
C00000463|ST LOUIS|MO|1983|1.0|500.0|500.0|0.0
C00000489|OKLA CITY|OK|1984|2.0|10.0|5.0|0.0
C00000505|BELLEVILLE|IL|1983|2.0|1500.0|750.0|0.0
C00000505|BETHESDA|MD|1984|1.0|500.0|500.0|0.0
C00000505|BURLINGAME|CA|1984|1.0|500.0|500.0|0.0
C00000505|CARSON|CA|1983|2.0|1500.0|750.0|353.55339059327383
C00000505|CERRITOS|CA|1983|1.0|500.0|500.0|0.0
C00000505|COLLINSVILLE|IL|1983|2.0|1500.0|750.0|0.0
C00000505|COMPTON|CA|1983|1.0|500.0|500.0|0.0
C00000505|COSTA MESA|CA|1984|1.0|500.0|500.0|0.0
C00000505|COVINA|CA|1984|1.0|500.0|500.0|0.0
C00000505|DOWNEY|CA|1984|1.0|625.0|625.0|0.0
C00000505|ENCINO|CA|1983|1.0|500.0|500.0|0.0
C00000505|FULLERTON|CA|1983|1.0|1000.0|1000.0|0.0
C00000505|FULLERTON|CA|1984|1.0|500.0|500.0|0.0
C00000505|GARDENA|CA|1983|1.0|500.0|500.0|0.0
C00000505|GREAT FALLS|VA|1984|1.0|500.0|500.0|0.0
C00000505|HUNTINGTON BCH|CA|1984|3.0|1500.0|500.0|0.0
C00000505|HUNTINGTON BEACH|CA|1983|2.0|1000.0|500.0|0.0
C00000505|KIRKLAND|WA|1984|1.0|500.0|500.0|0.0
C00000505|LA PALMA|CA|1983|1.0|750.0|750.0|0.0
C00000505|LAKEWOOD|CA|1984|1.0|500.0|500.0|0.0
C00000505|LONG BCH|CA|1984|16.0|8500.0|531.25|125.00000000000001
C00000505|LONG BEACH|CA|1983|7.0|4000.0|571.4285714285714|188.9822365046136
C00000505|LOS ANGELES|CA|1983|10.0|6000.0|600.0|210.81851067789194
C00000505|LOS ANGELES|CA|1984|11.0|6500.0|590.9090909090909|202.2599587389726
C00000505|MAYWOOD|CA|1983|1.0|500.0|500.0|0.0
C00000505|MAYWOOD|CA|1984|1.0|500.0|500.0|0.0
C00000505|MIDDLEBURG|VA|1984|1.0|500.0|500.0|0.0
C00000505|NEWPORT BEACH|CA|1983|1.0|500.0|500.0|0.0
C00000505|NORTHRIDGE|CA|1984|1.0|1000.0|1000.0|0.0
C00000505|NY|NY|1984|1.0|500.0|500.0|0.0
C00000505|PALM SPRINGS|CA|1983|1.0|500.0|500.0|0.0
C00000505|PALO ALTO|CA|1984|1.0|1000.0|1000.0|0.0
C00000505|PALOS VERDES|CA|1983|1.0|500.0|500.0|0.0
C00000505|PALOS VERDES ESTS|CA|1984|1.0|750.0|750.0|0.0
C00000505|PALOS VERDES PENN|CA|1984|1.0|500.0|500.0|0.0
C00000505|PARAMOUNT|CA|1983|1.0|500.0|500.0|0.0
C00000505|PARAMOUNT|CA|1984|1.0|500.0|500.0|0.0
C00000505|PLAINVIEW|NY|1984|1.0|500.0|500.0|0.0
C00000505|POTOMAC|MD|1983|2.0|1000.0|500.0|0.0
C00000505|RANCHO PALOS VERDE|CA|1983|3.0|2000.0|666.6666666666666|288.6751345948129
C00000505|RANCHO PALOS VERDE|CA|1984|4.0|2125.0|531.25|62.5
C00000505|REDONDO BCH|CA|1984|2.0|1000.0|500.0|0.0
C00000505|REDONDO BEACH|CA|1983|1.0|500.0|500.0|0.0
C00000505|RIVERSIDE|CA|1983|1.0|500.0|500.0|0.0
C00000505|ROLLING HILLS|CA|1983|2.0|1000.0|500.0|0.0
C00000505|ROLLING HILLS|CA|1984|2.0|1500.0|750.0|353.55339059327383
C00000505|ROLLING HILLS EST|CA|1984|1.0|500.0|500.0|0.0
C00000505|ROLLING HILLS ESTS|CA|1983|1.0|500.0|500.0|0.0
C00000505|SACRAMENTO|CA|1984|1.0|500.0|500.0|0.0
